Brnd_Name,Gnrc_Name,Tot_Spndng_2019,Tot_Spndng_2023,Avg_Spnd_Per_Clm_2023,Tot_Clms_2023
Rizatriptan,Rizatriptan Benzoate,7120745.83,10340974.03,13.43707846,769585
Rizatriptan,Rizatriptan Benzoate,118277.11,1262.32,13.72086957,92
Rizatriptan,Rizatriptan Benzoate,663066.17,85011.92,12.69403016,6697
Rizatriptan,Rizatriptan Benzoate,447886.52,1351990.94,13.44221341,100578
Rizatriptan,Rizatriptan Benzoate,153940.89,150132.03,12.30994014,12196
Rizatriptan,Rizatriptan Benzoate,2374734.08,2788463.57,13.55966413,205644
Rizatriptan,Rizatriptan Benzoate,65060.54,926.86,10.29844444,90
Rizatriptan,Rizatriptan Benzoate,370667.22,92685.36,13.44240174,6895
Rizatriptan,Rizatriptan Benzoate,1587.68,1811.01,14.72365854,123
Rizatriptan,Rizatriptan Benzoate,184320.09,24304.04,11.79235323,2061
Rizatriptan,Rizatriptan Benzoate,1208718.97,814295.42,15.12969696,53821
Rizatriptan,Rizatriptan Benzoate,151958.76,936924.31,15.50429108,60430
Rizatriptan,Rizatriptan Benzoate,651402.93,2486569.19,13.4196607,185293
Rizatriptan,Rizatriptan Benzoate,729124.87,1606597.06,11.84238426,135665
Robaxin,Methocarbamol,112679.92,200197.97,91.53999543,2187
Robaxin,Methocarbamol,9100.04,54043.85,86.60873397,624
Robaxin,Methocarbamol,103579.88,146154.12,93.50871401,1563
Robinul,Glycopyrrolate,316399.92,294.22,26.74727273,11
Robinul,Glycopyrrolate,316399.92,294.22,26.74727273,11
Rocaltrol,Calcitriol,78146.19,1027753.43,1845.158761,557
Rocaltrol,Calcitriol,78146.19,1027753.43,1845.158761,557
Rocephin,Ceftriaxone Sodium,385982.3,7487.1,5.217491289,1435
Rocephin,Ceftriaxone Sodium,385982.3,7487.1,5.217491289,1435
Rocklatan,Netarsudil Mesylat/Latanoprost,540698.31,9264663.08,388.8794107,23824
Rocklatan,Netarsudil Mesylat/Latanoprost,540698.31,9264663.08,388.8794107,23824
Rocuronium Bromide,Rocuronium Bromide,16081834.9,34341172.26,794.2175411,43239
Rocuronium Bromide,Rocuronium Bromide,67133.53,1437384.32,921.9912251,1559
Rocuronium Bromide,Rocuronium Bromide,134669.6,,,
Rocuronium Bromide,Rocuronium Bromide,239576.9,2769149.59,733.5495603,3775
Rocuronium Bromide,Rocuronium Bromide,15483.96,,,
Rocuronium Bromide,Rocuronium Bromide,67.29,,,
Rocuronium Bromide,Rocuronium Bromide,616155.53,507072.15,4652.038073,109
Rocuronium Bromide,Rocuronium Bromide,10572.83,178503.47,191.5273283,932
Rocuronium Bromide,Rocuronium Bromide,3728021.13,3251890.76,1019.401492,3190
Rocuronium Bromide,Rocuronium Bromide,30.32,,,
Rocuronium Bromide,Rocuronium Bromide,2578776.49,4615321.38,1756.210571,2628
Rocuronium Bromide,Rocuronium Bromide,4610049.88,8275072.16,783.3275426,10564
Rocuronium Bromide,Rocuronium Bromide,2256606.48,1481507.25,504.7724872,2935
Rocuronium Bromide,Rocuronium Bromide,279.8,,,
Rocuronium Bromide,Rocuronium Bromide,895548.72,4037291.51,728.7529801,5540
Rocuronium Bromide,Rocuronium Bromide,65035.81,,,
Rocuronium Bromide,Rocuronium Bromide,154773.22,,,
Rocuronium Bromide,Rocuronium Bromide,965669.71,-0.464973057,,
Rocuronium Bromide,Rocuronium Bromide,630880.61,2546541.42,377.0419633,6754
Rocuronium Bromide,Rocuronium Bromide,5980.14,11948.41,69.4675,172
Rocuronium Bromide,Rocuronium Bromide,442532.66,141.03,11.7525,12
Rocuronium Bromide,Rocuronium Bromide,180.6,-0.279640434,,
Roflumilast,Roflumilast,792007.6,,,
Roflumilast,Roflumilast,141770.38,,,
Roflumilast,Roflumilast,51955.84,,,
Roflumilast,Roflumilast,385168.27,,,
Roflumilast,Roflumilast,52723.42,,,
Roflumilast,Roflumilast,23321.47,,,
Roflumilast,Roflumilast,160389.69,,,
Roflumilast,Roflumilast,61937.95,,,
Rolvedon,Eflapegrastim-Xnst,4683503.57,,,
Rolvedon,Eflapegrastim-Xnst,4683503.57,,,
Romidepsin,Romidepsin,334395.21,,,
Romidepsin,Romidepsin,334395.21,,,
Ropinirole ER,Ropinirole HCl,337677.72,420193.88,50.7971325,8272
Ropinirole ER,Ropinirole HCl,8816.42,,,
Ropinirole ER,Ropinirole HCl,230771.44,267126.69,50.11757786,5330
Ropinirole ER,Ropinirole HCl,60788.66,,,
Ropinirole ER,Ropinirole HCl,106906.28,49155.67,44.12537702,1114
Ropinirole HCl,Ropinirole HCl,6676032.99,7936221.12,11.03012787,719504
Ropinirole HCl,Ropinirole HCl,2840485.92,2501327.51,10.73135027,233086
Ropinirole HCl,Ropinirole HCl,15990.81,9252.29,8.224257778,1125
Ropinirole HCl,Ropinirole HCl,115592.87,347232.06,381.1548408,911
Ropinirole HCl,Ropinirole HCl,178.13,,,
Ropinirole HCl,Ropinirole HCl,1765822.47,2980085.94,10.50461569,283693
Ropinirole HCl,Ropinirole HCl,481628.95,,,
Ropinirole HCl,Ropinirole HCl,12583.36,,,
Ropinirole HCl,Ropinirole HCl,1791389.83,1464379.18,10.30621507,142087
Ropinirole HCl,Ropinirole HCl,22402.16,8824.56,84.04342857,105
Ropinirole HCl,Ropinirole HCl,124170.8,130562.31,10.56073041,12363
Ropivacaine HCl,Ropivacaine HCl/PF,1530078.97,5655525.15,362.882589,15585
Ropivacaine HCl,Ropivacaine HCl/PF,30350.56,,,
Ropivacaine HCl,Ropivacaine HCl/PF,50068.94,1548521.44,282.7833163,5476
Ropivacaine HCl,Ropivacaine HCl/PF,948.34,0.456463483,,
Ropivacaine HCl,Ropivacaine HCl/PF,34710.18,35338.24,87.90606965,402
Ropivacaine HCl,Ropivacaine HCl/PF,294802.63,1245984.6,627.7000504,1985
Ropivacaine HCl,Ropivacaine HCl/PF,26504.64,,,
Ropivacaine HCl,Ropivacaine HCl/PF,68530.18,,,
Ropivacaine HCl,Ropivacaine HCl/PF,956858.05,1198903.36,334.2356733,3587
Ropivacaine HCl,Ropivacaine HCl/PF,193639.17,137538.27,325.1495745,423
Rosuvastatin Calcium,Rosuvastatin Calcium,17589616.03,51338596.21,15.91135152,3226539
Rosuvastatin Calcium,Rosuvastatin Calcium,1068861.71,5354115.71,12.39995764,431785
Rosuvastatin Calcium,Rosuvastatin Calcium,2089388.12,3037129.47,13.25094336,229201
Rosuvastatin Calcium,Rosuvastatin Calcium,20919.7,197196.42,12.68225738,15549
Rosuvastatin Calcium,Rosuvastatin Calcium,9036.95,,,
Rosuvastatin Calcium,Rosuvastatin Calcium,354763.87,95638.15,12.90489138,7411
Rosuvastatin Calcium,Rosuvastatin Calcium,843643.89,1384432.09,13.06351463,105977
Rosuvastatin Calcium,Rosuvastatin Calcium,7448.21,,,
Rosuvastatin Calcium,Rosuvastatin Calcium,502.59,,,
Rosuvastatin Calcium,Rosuvastatin Calcium,2835996.54,6263358.72,14.32839899,437129
Rosuvastatin Calcium,Rosuvastatin Calcium,94.11,2754341.65,13.89348464,198247
Rosuvastatin Calcium,Rosuvastatin Calcium,115118.45,1346407.34,1474.706835,913
Rosuvastatin Calcium,Rosuvastatin Calcium,1010274.27,5610886.69,14.52566492,386274
Rosuvastatin Calcium,Rosuvastatin Calcium,2682.62,,,
Rosuvastatin Calcium,Rosuvastatin Calcium,3427829.52,5697867.67,14.55438652,391488
Rosuvastatin Calcium,Rosuvastatin Calcium,2041008.17,8960257.62,15.6218805,573571
Rosuvastatin Calcium,Rosuvastatin Calcium,27189,594692.68,886.2782116,671
Rosuvastatin Calcium,Rosuvastatin Calcium,2218164.98,8100961.62,23.64705737,342578
Rosuvastatin Calcium,Rosuvastatin Calcium,17229.03,700136.42,12.44753356,56247
Rosuvastatin Calcium,Rosuvastatin Calcium,118656.9,8286.19,12.88676516,643
Rosuvastatin Calcium,Rosuvastatin Calcium,329591.24,626295.16,668.4046532,937
Rosuvastatin Calcium,Rosuvastatin Calcium,1070886.53,557670.55,12.63871249,44124
Rotateq,"Rotavirus Vaccine,Live Oral Pv",456.64,,,
Rotateq,"Rotavirus Vaccine,Live Oral Pv",456.64,,,
Rowasa,Mesalamine W/Cleansing Wipes,186688.1,321092.51,1452.907285,221
Rowasa,Mesalamine W/Cleansing Wipes,186688.1,321092.51,1452.907285,221
Roweepra,Levetiracetam,115452.53,806.97,12.04432836,67
Roweepra,Levetiracetam,115452.53,806.97,12.04432836,67
Roxicodone,Oxycodone HCl,289190.97,173560.18,398.9889195,435
Roxicodone,Oxycodone HCl,0,,,
Roxicodone,Oxycodone HCl,289190.97,173560.18,1091.573459,159
Roxybond,Oxycodone HCl,246043.46,,,
Roxybond,Oxycodone HCl,246043.46,,,
Rozerem,Ramelteon,10106071,8137940.74,359.1641248,22658
Rozerem,Ramelteon,10106071,8137940.74,359.1641248,22658
Rozlytrek,Entrectinib,1840419.35,0.045456571,,
Rozlytrek,Entrectinib,1840419.35,0.032433612,,
Rubraca,Rucaparib Camsylate,8226503.79,4404045.14,13592.73191,324
Rubraca,Rucaparib Camsylate,8226503.79,4404045.14,13592.73191,324
Ruconest,"C1 Esterase Inhibitor, Recomb",26361510.97,42700539.64,89707.01605,476
Ruconest,"C1 Esterase Inhibitor, Recomb",26361510.97,42700539.64,89707.01605,476
Rufinamide,Rufinamide,3294436.68,-0.221915832,,
Rufinamide,Rufinamide,3247897.45,-0.262472775,,
Rufinamide,Rufinamide,2774872.51,,,
Rufinamide,Rufinamide,3266752.18,,,
Rufinamide,Rufinamide,5186747.03,,,
Rufinamide,Rufinamide,2381194.93,,,
Rufinamide,Rufinamide,46539.23,-0.338454081,,
Rufinamide,Rufinamide,1643176.87,,,
Rufinamide,Rufinamide,3992623.78,,,
Rukobia,Fostemsavir Tromethamine,1855779.92,0.069030104,,
Rukobia,Fostemsavir Tromethamine,1855779.92,0.02505525,,
Ruxience,Rituximab-Pvvr,7129938.6,-0.200523327,,
Ruxience,Rituximab-Pvvr,7129938.6,-0.242106694,,
Ryaltris,Olopatadine HCl/Mometasone,8280.65,,,
Ryaltris,Olopatadine HCl/Mometasone,8280.65,,,
Rybelsus,Semaglutide,84799.49,282682199.6,1160.455014,243596
Rybelsus,Semaglutide,84799.49,282682199.6,1160.455014,243596
Rybrevant,Amivantamab-Vmjw,154777.55,,,
Rybrevant,Amivantamab-Vmjw,154777.55,,,
Ryclora,Dexchlorpheniramine Maleate,113544.54,2666034.53,400.7869107,6652
Ryclora,Dexchlorpheniramine Maleate,113544.54,2666034.53,400.7869107,6652
Rydapt,Midostaurin,12956192.22,10491570.98,16949.22614,619
Rydapt,Midostaurin,12956192.22,10491570.98,16949.22614,619
Rylaze,Asparaginase ERwinia-Rywn,1223310.75,,,
Rylaze,Asparaginase ERwinia-Rywn,1223310.75,,,
Ryplazim,"Plasminogen, Human-Tvmh",564582,,,
Ryplazim,"Plasminogen, Human-Tvmh",564582,,,
Rystiggo,Rozanolixizumab-Noli,1032766.32,,,
Rystiggo,Rozanolixizumab-Noli,1032766.32,,,
Rytary,Carbidopa/Levodopa,2729581.02,6047353.59,957.4657362,6316
Rytary,Carbidopa/Levodopa,2729581.02,6047353.59,957.4657362,6316
Ryvent,Carbinoxamine Maleate,142739.07,1848216.64,405.2218022,4561
Ryvent,Carbinoxamine Maleate,142739.07,1848216.64,405.2218022,4561
Sabril,Vigabatrin,187180656.8,152745227.3,25788.49017,5923
Sabril,Vigabatrin,187180656.8,152745227.3,25788.49017,5923
Saccharomyces Boulardii,Saccharomyces Boulardii,479.12,,,
Saccharomyces Boulardii,Saccharomyces Boulardii,479.12,,,
Safyral,Drospir/Eth Estra/Levomefol Ca,239088.59,37839.16,360.3729524,105
Safyral,Drospir/Eth Estra/Levomefol Ca,239088.59,37839.16,360.3729524,105
Saizen,Somatropin,1709070.3,149484.37,5536.458148,27
Saizen,Somatropin,1709070.3,149484.37,5536.458148,27
Sajazir,Icatibant Acetate,855480.71,,,
Sajazir,Icatibant Acetate,855480.71,,,
Salicylic Acid,Salicylic Acid,369542.28,984946.11,167.7074936,5873
Salicylic Acid,Salicylic Acid,104886.24,,,
Salicylic Acid,Salicylic Acid,369542.28,863231.07,149.1157488,5789
Saline Mist,Sodium Chloride,4954.16,3193.13,3.657651776,873
Saline Mist,Sodium Chloride,4954.16,3193.13,3.657651776,873
Salsalate,Salsalate,455390.88,155586.3,51.04537402,3048
Salsalate,Salsalate,73540.71,26492.5,46.64172535,568
Salsalate,Salsalate,331922.25,10096.71,44.47889868,227
Salsalate,Salsalate,83313.7,,,
Salsalate,Salsalate,49927.92,3317.36,49.51283582,67
Samsca,Tolvaptan,8270833.67,1320967.47,10007.32932,132
Samsca,Tolvaptan,8270833.67,1320967.47,10007.32932,132
Sancuso,Granisetron,3171556.93,2916905,1745.604429,1671
Sancuso,Granisetron,3171556.93,2916905,1745.604429,1671
Sandimmune,Cyclosporine,1073985.19,518151.85,794.7114264,652
Sandimmune,Cyclosporine,1073985.19,518151.85,794.7114264,652
Sandostatin,Octreotide Acetate,239591.78,45452.94,341.7514286,133
Sandostatin,Octreotide Acetate,239591.78,45452.94,341.7514286,133
Sandostatin Lar Depot,"Octreotide Acetate,Mi-Spheres",39405136.39,41767411.75,4709.37104,8869
Sandostatin Lar Depot,"Octreotide Acetate,Mi-Spheres",39405136.39,41767411.75,4709.37104,8869
Saphnelo,Anifrolumab-Fnia,185246.63,,,
Saphnelo,Anifrolumab-Fnia,185246.63,,,
Saphris,Asenapine Maleate,91214808.46,19301579.48,907.0717365,21279
Saphris,Asenapine Maleate,91214808.46,19301579.48,907.0717365,21279
Sapropterin Dihydrochloride,Sapropterin Dihydrochloride,3418073.7,-0.055006817,,
Sapropterin Dihydrochloride,Sapropterin Dihydrochloride,3163418.88,-0.096010897,,
Sapropterin Dihydrochloride,Sapropterin Dihydrochloride,254654.82,-0.149004146,,
Sapropterin Dihydrochloride,Sapropterin Dihydrochloride,2603859,,,
Sarclisa,Isatuximab-Irfc,226521.84,0.747525607,,
Sarclisa,Isatuximab-Irfc,226521.84,0.747525607,,
Savaysa,Edoxaban Tosylate,883627.46,541840.69,465.4988746,1164
Savaysa,Edoxaban Tosylate,883627.46,541840.69,465.4988746,1164
Savella,Milnacipran HCl,15596547.43,17237715.36,480.2528448,35893
Savella,Milnacipran HCl,15596547.43,17237715.36,480.2528448,35893
Saxagliptin HCl,Saxagliptin HCl,152131.25,,,
Saxagliptin HCl,Saxagliptin HCl,76139.67,,,
Saxagliptin HCl,Saxagliptin HCl,11640.69,,,
Saxagliptin HCl,Saxagliptin HCl,64350.89,,,
Saxagliptin-Metformin ER,Saxagliptin HCl/Metformin HCl,85828.92,,,
Saxagliptin-Metformin ER,Saxagliptin HCl/Metformin HCl,47074.25,,,
Saxagliptin-Metformin ER,Saxagliptin HCl/Metformin HCl,38754.67,,,
Saxenda,Liraglutide,10140948.37,129618988.3,1208.53485,107253
Saxenda,Liraglutide,10140948.37,129618988.3,1208.53485,107253
Scemblix,Asciminib Hydrochloride,765964.47,,,
Scemblix,Asciminib Hydrochloride,765964.47,,,
Scopolamine,Scopolamine,2467464.34,10693586.27,90.9898853,117525
Scopolamine,Scopolamine,466033.06,,,
Scopolamine,Scopolamine,208329.8,2291575.06,99.14229731,23114
Scopolamine,Scopolamine,2259134.54,1340979.69,109.0493364,12297
Scopolamine,Scopolamine,1879182.98,,,
Se-Natal 19,PNV No.118/Iron Fumarate/FA,287291.82,363856.36,31.41025207,11584
Se-Natal 19,PNV No.118/Iron Fumarate/FA,287291.82,363856.36,31.41025207,11584
Se-Natal-19,PNV 119/Iron Fum/Folic Acid,958205.78,1186391,27.88752292,42542
Se-Natal-19,PNV 119/Iron Fum/Folic Acid,958205.78,1186391,27.88752292,42542
Se-Tan Plus,"Iron Fm,Ps No.1/Folic/Mv No.18",32698.46,26260.1,16.5574401,1586
Se-Tan Plus,"Iron Fm,Ps No.1/Folic/Mv No.18",32698.46,26260.1,16.5574401,1586
Seasonique,L-Norgest/E.Estradiol-E.Estrad,2545545.98,1844663.59,343.0017832,5378
Seasonique,L-Norgest/E.Estradiol-E.Estrad,2545545.98,1844663.59,343.0017832,5378
Secuado,Asenapine,308709.42,0.055077272,,
Secuado,Asenapine,308709.42,0.055077272,,
Seglentis,Tramadol HCl/Celecoxib,64737.08,,,
Seglentis,Tramadol HCl/Celecoxib,64737.08,,,
Segluromet,Ertugliflozin/Metformin,4337402.86,9620194.46,384.3772759,25028
Segluromet,Ertugliflozin/Metformin,4337402.86,9620194.46,384.3772759,25028
Select-Ob + DHA,Prenatal Vit 33/Iron/Folic/DHA,2115992.75,1518412.83,126.6082573,11993
Select-Ob + DHA,Prenatal Vit 33/Iron/Folic/DHA,2115992.75,1518412.83,126.6082573,11993
Selegiline HCl,Selegiline HCl,355796.48,258622.74,72.81045608,3552
Selegiline HCl,Selegiline HCl,1116.11,3440.75,58.31779661,59
Selegiline HCl,Selegiline HCl,10103.78,,,
Selegiline HCl,Selegiline HCl,26768.1,,,
Selegiline HCl,Selegiline HCl,354680.37,181541.64,72.90828916,2490
Selenious Acid,Selenium,573127.22,10883243.8,415.5654588,26189
Selenious Acid,Selenium,4136.89,,,
Selenious Acid,Selenium,573127.22,8915634.82,461.3285119,19326
Selenium Sulfide,Selenium Sulfide,2178478.71,2215055.77,31.45313771,70424
Selenium Sulfide,Selenium Sulfide,16828.88,1092066.29,74.40664237,14677
Selenium Sulfide,Selenium Sulfide,879995.53,709922.43,14.07766226,50429
Selenium Sulfide,Selenium Sulfide,80148.6,-0.193130652,,
Selenium Sulfide,Selenium Sulfide,142485.57,13973.18,13.91750996,1004
Selenium Sulfide,Selenium Sulfide,631062.08,354217.47,99.2483805,3569
Selenium Sulfide,Selenium Sulfide,508106.65,36410.14,60.68356667,600
Selzentry,Maraviroc,11242296.47,2378728.02,1697.878672,1401
Selzentry,Maraviroc,11242296.47,2378728.02,1697.878672,1401
Semglee,"Insulin Glargine,Hum.Rec.Anlog",78866.28,5.809518227,,
Semglee,"Insulin Glargine,Hum.Rec.Anlog",78866.28,5.809518227,,
Semglee (Yfgn),Insulin Glargine-Yfgn,7325.8,,,
Semglee (Yfgn),Insulin Glargine-Yfgn,7325.8,,,
Semglee (Yfgn) Pen,Insulin Glargine-Yfgn,170908.96,,,
Semglee (Yfgn) Pen,Insulin Glargine-Yfgn,170908.96,,,
Semglee Pen,"Insulin Glargine,Hum.Rec.Anlog",906175.06,0.480559355,,
Semglee Pen,"Insulin Glargine,Hum.Rec.Anlog",906175.06,0.480559355,,
Senna,Senna Leaf Extract,44010.03,29195.82,23.06146919,1266
Senna,Senna Leaf Extract,1092.13,,,
Senna,Senna Leaf Extract,44010.03,28171.3,23.69327166,1189
Senna,Sennosides,669.63,,,
Senna,Sennosides,669.63,,,
Senna,Sennosides,319.81,,,
Sensipar,Cinacalcet HCl,54780570.45,11490434.69,548.0247384,20967
Sensipar,Cinacalcet HCl,54780570.45,11490434.69,548.0247384,20967
Sensorcaine,Bupivacaine HCl,328504.88,2386150.71,713.3484933,3345
Sensorcaine,Bupivacaine HCl,310261.62,2348681.67,708.7150483,3314
Sensorcaine,Bupivacaine HCl,18243.26,37469.04,1208.67871,31
Sensorcaine,Bupivacaine HCl/PF,75064.76,392167.18,2993.642595,131
Sensorcaine,Bupivacaine HCl/PF,75064.76,392167.18,2993.642595,131
Sensorcaine-Epinephrine,Bupivacaine HCl/Epinephrine,518178.48,743696.71,490.5651121,1516
Sensorcaine-Epinephrine,Bupivacaine HCl/Epinephrine,518178.48,743696.71,490.5651121,1516
Sensorcaine-MPF,Bupivacaine HCl/PF,2427321.57,10609578.63,555.0684645,19114
Sensorcaine-MPF,Bupivacaine HCl/PF,48820.87,,,
Sensorcaine-MPF,Bupivacaine HCl/PF,2427321.57,10560757.76,573.0821446,18428
Sensorcaine-MPF Epinephrine,Bupivacaine HCl/Epinephrine/PF,2516177.74,8559849.92,1075.087908,7962
Sensorcaine-MPF Epinephrine,Bupivacaine HCl/Epinephrine/PF,2516177.74,8559849.92,1075.087908,7962
Serevent Diskus,Salmeterol Xinafoate,20005832.33,12983717.85,447.513799,29013
Serevent Diskus,Salmeterol Xinafoate,20005832.33,12983717.85,447.513799,29013
Seroquel,Quetiapine Fumarate,5160854.32,3541792.69,566.8682282,6248
Seroquel,Quetiapine Fumarate,5160854.32,3541792.69,566.8682282,6248
Seroquel XR,Quetiapine Fumarate,9818715.64,3447191.9,869.6245964,3964
Seroquel XR,Quetiapine Fumarate,9818715.64,3447191.9,869.6245964,3964
Serostim,Somatropin,12012743.84,9494631.95,17294.41157,549
Serostim,Somatropin,12012743.84,9494631.95,17294.41157,549
Sertraline HCl,Sertraline HCl,72035865.25,110187140.8,10.98458497,10031070
Sertraline HCl,Sertraline HCl,636131.81,1403917.09,56.9632837,24646
Sertraline HCl,Sertraline HCl,7617814.99,11625844.32,10.81789874,1074686
Sertraline HCl,Sertraline HCl,26848.65,-0.785766793,,
Sertraline HCl,Sertraline HCl,15646556.9,23587939.95,9.764998572,2415560
Sertraline HCl,Sertraline HCl,5613685.87,9088348.16,9.167833275,991330
Sertraline HCl,Sertraline HCl,1613187.3,253419.27,50.23176809,5045
Sertraline HCl,Sertraline HCl,2340381.69,,,
Sertraline HCl,Sertraline HCl,588159.79,2001046.06,34.14229999,58609
Sertraline HCl,Sertraline HCl,11398489.35,20906677.43,8.846189538,2363354
Sertraline HCl,Sertraline HCl,43602.07,120151.59,8.514143282,14112
Sertraline HCl,Sertraline HCl,22903261.15,24289083.03,9.572233496,2537452
Sertraline HCl,Sertraline HCl,50711.37,,,
Sertraline HCl,Sertraline HCl,2515869.78,2020526.37,451.2117843,4478
Sertraline HCl,Sertraline HCl,431238.69,,,
Sertraline HCl,Sertraline HCl,3459106.24,2065176.9,9.171227018,225180
Setlakin,Levonorgestrel/Ethin.Estradiol,462734.83,314669.96,29.69985465,10595
Setlakin,Levonorgestrel/Ethin.Estradiol,462734.83,314669.96,29.69985465,10595
Sevelamer Carbonate,Sevelamer Carbonate,28715390.63,12527655.69,113.9292078,109960
Sevelamer Carbonate,Sevelamer Carbonate,4143368.4,1846958.22,102.6715337,17989
Sevelamer Carbonate,Sevelamer Carbonate,6305.16,,,
Sevelamer Carbonate,Sevelamer Carbonate,8858.47,686744.36,68.56473243,10016
Sevelamer Carbonate,Sevelamer Carbonate,106495.25,,,
Sevelamer Carbonate,Sevelamer Carbonate,32539.37,,,
Sevelamer Carbonate,Sevelamer Carbonate,2882.22,,,
Sevelamer Carbonate,Sevelamer Carbonate,1181519.89,585879.62,97.82595091,5989
Sevelamer Carbonate,Sevelamer Carbonate,52818.48,-0.331489322,,
Sevelamer Carbonate,Sevelamer Carbonate,2192.26,0.01104073,,
Sevelamer Carbonate,Sevelamer Carbonate,6257104.32,2004479.95,186.3592367,10756
Sevelamer Carbonate,Sevelamer Carbonate,2592268.04,820555.11,82.99333569,9887
Sevelamer Carbonate,Sevelamer Carbonate,176956.82,,,
Sevelamer Carbonate,Sevelamer Carbonate,7056.08,,,
Sevelamer Carbonate,Sevelamer Carbonate,10523956.89,3753547,116.649481,32178
Sevelamer Carbonate,Sevelamer Carbonate,4004197.71,2276698.55,105.1932981,21643
Sevelamer Carbonate,Sevelamer Carbonate,4116.91,41226.08,303.1329412,136
Sevelamer HCl,Sevelamer HCl,10466938.47,8633719.34,587.5676698,14694
Sevelamer HCl,Sevelamer HCl,2962508.39,3226272.26,575.7088258,5604
Sevelamer HCl,Sevelamer HCl,31007.6,,,
Sevelamer HCl,Sevelamer HCl,2456931.31,,,
Sevelamer HCl,Sevelamer HCl,7504430.08,1517760.11,563.5945451,2693
Sevelamer HCl,Sevelamer HCl,36168.86,,,
Sevelamer HCl,Sevelamer HCl,9996.43,,,
Sevenfact,"Coagulation VIIA,Recomb-Jncw",8990146.87,,,
Sevenfact,"Coagulation VIIA,Recomb-Jncw",8990146.87,,,
Sevoflurane,Sevoflurane,337728.98,579183.48,127.2371441,4552
Sevoflurane,Sevoflurane,12413.65,3833.52,3.389496021,1131
Sevoflurane,Sevoflurane,23.81,,,
Sevoflurane,Sevoflurane,92574.18,23662.29,19.02113344,1244
Sevoflurane,Sevoflurane,232741.15,69839.88,47.60728016,1467
Sf,Fluoride (Sodium),309596.04,28671.79,12.90359586,2222
Sf,Fluoride (Sodium),309596.04,28671.79,12.90359586,2222
Sf 5000 Plus,Fluoride (Sodium),1533829.58,842706.13,10.7639051,78290
Sf 5000 Plus,Fluoride (Sodium),1533829.58,842706.13,10.7639051,78290
Sfrowasa,Mesalamine,64855.91,157682.99,1347.717863,117
Sfrowasa,Mesalamine,64855.91,157682.99,1347.717863,117
Sharobel,Norethindrone,424222.22,176020.69,10.41357688,16903
Sharobel,Norethindrone,424222.22,176020.69,10.41357688,16903
Signifor,Pasireotide Diaspartate,686643.46,,,
Signifor,Pasireotide Diaspartate,686643.46,,,
Signifor Lar,Pasireotide Pamoate,1393835.02,5525058.67,15433.12478,358
